ISO8601,fromDate,toDate,bedtime,waketime,inBed,awake,fellAsleepIn,sessions,asleep,asleepAvg7,efficiency,efficiencyAvg7,quality,qualityAvg7,deep,deepAvg7,sleepBPM,sleepBPMAvg7,dayBPM,dayBPMAvg7,wakingBPM,wakingBPMAvg7,hrv,hrvAvg7,sleepHRV,sleepHRVAvg7,SpO2Avg,SpO2Min,SpO2Max,respAvg,respMin,respMax,apnea,tags,notes
2024-09-14T20:59:59-04:00,"Friday, Sep 13, 2024","Saturday, Sep 14, 2024",2024-09-14 01:00:00,2024-09-14 10:06:00,09:06:00,00:36:00,00:00:00,1,08:30:00,08:06:17,93.4,94.3,05:25:17,05:40:02,00:47:49,01:45:24,54.6,53.8,83.6,64.9,48.0,53.1,87,97,59,69,,,,,,,,,
2024-09-15T20:59:59-04:00,"Saturday, Sep 14, 2024","Sunday, Sep 15, 2024",2024-09-14 23:14:00,2024-09-15 06:24:00,07:10:00,01:39:00,00:00:00,1,05:31:00,07:36:34,77.0,91.8,04:27:01,05:21:35,02:30:27,01:40:29,51.7,54.0,74.6,64.8,48.0,52.7,80,93,54,65,,,,,,,,,
2024-09-16T20:59:59-04:00,"Sunday, Sep 15, 2024","Monday, Sep 16, 2024",2024-09-15 22:41:00,2024-09-16 06:49:00,08:08:00,00:29:00,00:00:00,1,07:39:00,07:38:34,94.1,91.6,04:58:48,05:23:36,02:38:17,01:43:22,48.8,54.0,54.0,64.3,47.0,53.1,66,85,55,59,,,,,,,,,
2024-09-17T20:59:59-04:00,"Monday, Sep 16, 2024","Tuesday, Sep 17, 2024",2024-09-16 22:18:00,2024-09-17 06:46:00,08:28:00,00:15:00,00:00:00,1,08:13:00,07:39:34,97.0,91.6,05:35:11,05:19:52,01:47:51,01:39:15,50.0,53.9,55.7,64.3,50.0,51.9,241,100,117,64,,,,,,,,,
2024-09-18T20:59:59-04:00,"Tuesday, Sep 17, 2024","Wednesday, Sep 18, 2024",2024-09-17 23:00:00,2024-09-18 06:35:00,07:35:00,00:43:00,00:00:00,1,06:52:00,07:37:00,90.5,90.3,04:32:38,05:16:28,01:01:02,01:43:44,50.3,53.5,57.2,63.7,49.0,51.3,104,105,64,65,,,,,,,,,
2024-09-19T20:59:59-04:00,"Wednesday, Sep 18, 2024","Thursday, Sep 19, 2024",2024-09-18 22:29:00,2024-09-19 06:10:00,07:41:00,00:25:00,00:00:00,1,07:16:00,07:36:42,94.6,90.3,05:02:09,05:16:09,01:30:12,01:56:37,51.9,51.2,55.4,62.4,49.0,48.9,72,105,63,68,,,,,,,,,
2024-09-20T20:59:59-04:00,"Thursday, Sep 19, 2024","Friday, Sep 20, 2024",2024-09-19 23:30:00,2024-09-20 07:45:00,08:15:00,00:18:00,00:00:00,1,07:57:00,07:25:25,96.4,91.9,05:25:00,05:03:43,00:49:21,01:34:59,52.7,51.4,74.5,65.0,52.0,49.0,77,104,71,69,,,,,,,,,
2024-09-21T20:59:59-04:00,"Friday, Sep 20, 2024","Saturday, Sep 21, 2024",2024-09-21 01:57:00,2024-09-21 09:02:00,07:05:00,00:28:00,00:00:00,1,06:37:00,07:09:17,93.4,91.9,04:53:16,04:59:09,02:47:58,01:52:09,60.0,52.2,,,53.0,49.7,59,100,47,67,,,,,,,,,
2024-09-23T20:59:59-04:00,"Sunday, Sep 22, 2024","Monday, Sep 23, 2024",2024-09-23 00:58:00,2024-09-23 06:30:00,05:32:00,01:01:00,00:00:00,1,04:31:00,07:00:42,81.6,92.5,03:14:47,04:48:50,01:15:17,01:41:25,48.3,51.7,54.5,60.9,49.0,49.9,143,109,91,73,,,,,,,,,
2024-09-24T20:59:59-04:00,"Monday, Sep 23, 2024","Tuesday, Sep 24, 2024",2024-09-23 23:45:00,2024-09-24 06:34:00,06:49:00,00:54:00,00:00:00,1,05:55:00,06:45:51,86.8,91.5,04:27:10,04:44:19,00:32:16,01:23:25,56.5,52.8,,,50.0,50.3,126,117,97,78,,,,,,,,,
2024-09-26T20:59:59-04:00,"Wednesday, Sep 25, 2024","Thursday, Sep 26, 2024",2024-09-26 00:45:00,2024-09-26 06:42:00,05:57:00,00:42:00,00:00:00,1,05:15:00,06:20:25,88.2,90.2,03:35:05,04:27:09,00:00:00,01:08:00,68.8,55.5,67.0,63.1,61.0,51.9,41,89,26,65,,,,,,,,,
2024-09-27T20:59:59-04:00,"Thursday, Sep 26, 2024","Friday, Sep 27, 2024",2024-09-26 22:15:00,2024-09-27 08:30:00,10:15:00,00:39:00,00:00:00,1,09:36:00,06:43:51,93.7,90.7,06:40:50,04:45:28,02:27:42,01:20:23,53.5,56.0,60.5,63.6,50.0,52.0,94,87,65,66,,,,,,,,,
2024-09-28T20:59:59-04:00,"Friday, Sep 27, 2024","Saturday, Sep 28, 2024",2024-09-27 22:01:00,2024-09-28 07:45:00,09:44:00,01:05:00,00:00:00,1,08:39:00,06:55:42,88.9,89.9,06:17:48,04:56:16,03:18:26,01:35:51,48.1,55.4,,,48.0,51.9,83,89,71,67,,,,,,,,,
2024-09-30T20:59:59-04:00,"Sunday, Sep 29, 2024","Monday, Sep 30, 2024",2024-09-29 23:22:00,2024-09-30 07:00:00,07:38:00,00:19:00,00:00:00,1,07:19:00,06:50:17,95.9,89.8,05:00:00,04:52:42,01:57:04,01:45:31,48.6,54.8,53.5,61.7,47.0,51.1,85,90,58,65,,,,,,,,,
2024-10-01T20:59:59-04:00,"Monday, Sep 30, 2024","Tuesday, Oct 1, 2024",2024-09-30 21:59:00,2024-10-01 06:43:00,08:44:00,01:38:00,00:00:00,1,07:06:00,06:54:25,81.3,88.0,05:01:32,04:53:53,01:46:30,01:36:45,48.5,53.2,49.5,58.1,45.0,50.0,85,94,79,69,,,,,,,,,
2024-10-02T20:59:59-04:00,"Tuesday, Oct 1, 2024","Wednesday, Oct 2, 2024",2024-10-01 23:15:00,2024-10-02 06:31:00,07:16:00,00:13:00,00:00:00,1,07:03:00,07:16:08,97.0,90.2,04:21:04,05:03:21,00:00:00,01:25:59,55.2,54.2,,,49.0,50.0,59,82,46,63,,,,,,,,,
2024-10-04T20:59:59-04:00,"Thursday, Oct 3, 2024","Friday, Oct 4, 2024",2024-10-03 23:23:00,2024-10-04 08:31:00,09:08:00,00:48:00,00:00:00,1,08:20:00,07:36:51,91.2,90.9,05:27:07,05:11:55,00:00:00,01:21:23,63.0,55.1,62.8,59.0,57.0,51.0,131,83,79,61,,,,,,,,,
2024-10-05T20:59:59-04:00,"Friday, Oct 4, 2024","Saturday, Oct 5, 2024",2024-10-05 06:30:00,2024-10-05 11:14:00,04:44:00,00:00:00,00:00:00,1,04:44:00,07:32:25,100.0,92.6,02:57:18,05:06:31,00:00:00,01:21:23,62.4,54.2,65.8,58.8,56.0,50.3,88,89,82,69,,,,,,,,,
2024-10-06T20:59:59-04:00,"Saturday, Oct 5, 2024","Sunday, Oct 6, 2024",2024-10-06 01:15:00,2024-10-06 13:31:00,12:16:00,03:48:00,00:00:00,1,08:28:00,07:22:42,69.0,89.0,05:23:25,04:55:28,01:41:36,01:14:48,50.0,53.7,59.2,58.7,62.0,52.0,103,91,93,73,,,,,,,,,
2024-10-07T20:59:59-04:00,"Sunday, Oct 6, 2024","Monday, Oct 7, 2024",2024-10-06 23:13:00,2024-10-07 06:56:00,07:43:00,00:18:00,00:00:00,1,07:25:00,07:12:08,96.1,90.1,05:15:38,04:46:35,01:19:28,00:57:48,58.9,55.2,49.3,56.7,46.0,51.7,91,92,88,75,,,,,,,,,
2024-10-08T20:59:59-04:00,"Monday, Oct 7, 2024","Tuesday, Oct 8, 2024",2024-10-07 23:15:00,2024-10-08 07:15:00,08:00:00,00:18:00,00:00:00,1,07:42:00,07:15:25,96.2,90.1,05:49:37,04:53:40,00:00:00,00:41:04,52.2,55.7,55.3,56.9,54.0,52.7,91,93,66,76,,,,,,,,,
2024-10-09T20:59:59-04:00,"Tuesday, Oct 8, 2024","Wednesday, Oct 9, 2024",2024-10-08 23:45:00,2024-10-09 06:27:00,06:42:00,00:20:00,00:00:00,1,06:22:00,07:09:08,95.0,92.1,04:17:13,04:47:20,01:01:07,00:34:35,56.2,56.8,59.0,58.3,47.0,53.0,60,89,47,72,,,,,,,,,
2024-10-10T20:59:59-04:00,"Wednesday, Oct 9, 2024","Thursday, Oct 10, 2024",2024-10-09 22:46:00,2024-10-10 06:41:00,07:55:00,00:51:00,00:00:00,1,07:04:00,07:09:17,89.3,91.0,04:48:31,04:51:16,01:46:00,00:49:44,51.3,56.3,55.4,58.1,50.0,53.1,57,89,48,72,,,,,,,,,
2024-10-11T20:59:59-04:00,"Thursday, Oct 10, 2024","Friday, Oct 11, 2024",2024-10-10 22:57:00,2024-10-11 05:55:00,06:58:00,00:00:00,00:00:00,1,06:58:00,06:57:34,100.0,92.2,04:46:39,04:45:29,00:29:51,00:54:00,53.6,55.0,,,49.0,52.0,122,88,76,72,,,,,,,,,
2024-10-16T20:59:59-04:00,"Tuesday, Oct 15, 2024","Wednesday, Oct 16, 2024",2024-10-15 23:17:00,2024-10-16 07:11:00,07:54:00,01:18:00,00:00:00,1,06:36:00,07:13:34,83.5,89.9,05:05:36,05:03:49,02:56:00,01:19:08,49.8,53.1,56.8,59.7,48.0,50.9,52,82,44,66,,,,,,,,,
2024-10-17T20:59:59-04:00,"Wednesday, Oct 16, 2024","Thursday, Oct 17, 2024",2024-10-16 22:00:00,2024-10-17 06:49:00,08:49:00,00:17:00,00:00:00,1,08:32:00,07:14:08,96.8,93.9,06:17:45,05:11:34,02:00:28,01:21:50,50.5,53.2,48.7,58.2,46.0,48.6,92,81,82,65,,,,,,,,,
2024-10-18T20:59:59-04:00,"Thursday, Oct 17, 2024","Friday, Oct 18, 2024",2024-10-17 23:13:00,2024-10-18 06:51:00,07:38:00,00:00:00,00:00:00,1,07:38:00,07:16:00,100.0,94.4,05:21:59,05:12:29,00:00:00,01:10:29,49.2,51.8,,,48.0,48.9,184,94,107,67,,,,,,,,,
2024-10-20T20:59:59-04:00,"Saturday, Oct 19, 2024","Sunday, Oct 20, 2024",2024-10-19 23:09:00,2024-10-20 08:04:00,08:55:00,00:20:00,00:00:00,1,08:35:00,07:23:34,96.3,94.4,05:43:17,05:11:34,02:31:28,01:32:07,51.3,51.7,,,48.0,48.0,62,90,53,65,,,,,,,,,
2024-10-23T20:59:59-04:00,"Tuesday, Oct 22, 2024","Wednesday, Oct 23, 2024",2024-10-22 22:46:00,2024-10-23 06:50:00,08:04:00,00:17:00,00:00:00,1,07:47:00,07:35:42,96.5,94.6,04:43:12,05:15:17,00:15:04,01:25:33,53.2,51.3,65.3,63.6,51.0,48.6,81,93,45,65,,,,,,,,,
2024-10-24T20:59:59-04:00,"Wednesday, Oct 23, 2024","Thursday, Oct 24, 2024",2024-10-23 23:08:00,2024-10-24 06:46:00,07:38:00,00:08:00,00:00:00,1,07:30:00,07:39:25,98.3,95.9,05:37:40,05:22:18,02:50:41,01:34:47,53.2,51.5,50.8,62.9,49.0,48.4,132,104,78,69,,,,,,,,,
2024-10-25T20:59:59-04:00,"Thursday, Oct 24, 2024","Friday, Oct 25, 2024",2024-10-25 00:28:00,2024-10-25 07:19:00,06:51:00,00:44:00,00:00:00,1,06:07:00,07:32:08,89.3,94.4,04:26:47,05:19:28,00:00:00,01:30:31,54.0,51.6,,,52.0,48.9,205,115,105,73,,,,,,,,,
2024-10-27T20:59:59-04:00,"Saturday, Oct 26, 2024","Sunday, Oct 27, 2024",2024-10-27 02:31:00,2024-10-27 10:16:00,07:45:00,00:00:00,00:00:00,1,07:45:00,07:42:00,100.0,96.7,05:29:45,05:22:55,02:35:00,01:27:31,51.5,51.8,52.7,61.2,53.0,49.6,74,119,57,75,,,,,,,,,
2024-10-28T20:59:59-04:00,"Sunday, Oct 27, 2024","Monday, Oct 28, 2024",2024-10-28 00:49:00,2024-10-28 07:15:00,06:26:00,00:51:00,00:00:00,1,05:35:00,07:16:42,86.8,95.3,04:25:40,05:06:54,00:00:00,01:10:19,52.6,52.2,58.0,62.5,50.0,50.1,115,122,66,73,,,,,,,,,
2024-10-29T20:59:59-04:00,"Monday, Oct 28, 2024","Tuesday, Oct 29, 2024",2024-10-29 00:00:00,2024-10-29 06:48:00,06:48:00,01:12:00,00:00:00,1,05:36:00,06:59:17,82.4,92.8,04:26:12,04:58:56,01:27:39,01:22:50,51.8,52.5,52.5,58.3,50.0,50.4,63,104,40,64,,,,,,,,,
2024-10-30T20:59:59-04:00,"Tuesday, Oct 29, 2024","Wednesday, Oct 30, 2024",2024-10-30 00:26:00,2024-10-30 06:52:00,06:26:00,00:01:00,00:00:00,1,06:25:00,06:40:42,99.7,93.3,05:20:58,04:55:45,01:17:00,01:12:12,49.6,52.3,,,49.0,50.6,65,105,43,62,,,,,,,,,
2024-11-03T19:59:59-05:00,"Saturday, Nov 2, 2024","Sunday, Nov 3, 2024",2024-11-03 01:03:00,2024-11-03 10:12:00,10:09:00,01:45:00,00:00:00,1,08:24:00,06:46:00,82.8,91.3,06:32:29,05:11:22,02:06:00,01:28:02,65.5,54.0,67.8,61.7,55.0,51.1,124,111,64,65,,,,,,,,,
2024-11-04T20:59:59-05:00,"Sunday, Nov 3, 2024","Monday, Nov 4, 2024",2024-11-04 00:15:00,2024-11-04 07:00:00,06:45:00,00:27:00,00:00:00,1,06:18:00,06:35:42,93.3,90.6,04:45:10,05:03:52,02:31:12,01:25:15,54.5,54.2,56.6,62.5,51.0,51.4,180,118,85,66,,,,,,,,,
2024-11-05T20:59:59-05:00,"Monday, Nov 4, 2024","Tuesday, Nov 5, 2024",2024-11-04 23:57:00,2024-11-05 06:47:00,06:50:00,00:13:00,00:00:00,1,06:37:00,06:40:00,96.8,91.7,04:33:27,05:04:49,01:13:31,01:35:46,54.7,54.3,,,48.0,50.9,92,102,69,61,,,,,,,,,
2024-11-07T20:59:59-05:00,"Wednesday, Nov 6, 2024","Thursday, Nov 7, 2024",2024-11-07 00:00:00,2024-11-07 07:27:00,07:27:00,01:36:00,00:00:00,1,05:51:00,06:23:42,78.5,88.6,04:01:26,04:52:12,01:01:03,01:22:20,52.5,54.5,,,71.0,53.4,308,135,132,71,,,,,,,,,
2024-11-09T20:59:59-05:00,"Friday, Nov 8, 2024","Saturday, Nov 9, 2024",2024-11-09 02:17:00,2024-11-09 10:58:00,08:41:00,00:28:00,00:00:00,1,08:13:00,06:46:17,94.6,89.7,05:04:30,04:57:45,02:14:27,01:41:33,52.2,54.4,,,55.0,54.1,110,134,80,73,,,,,,,,,
2024-11-11T20:59:59-05:00,"Sunday, Nov 10, 2024","Monday, Nov 11, 2024",2024-11-11 00:12:00,2024-11-11 06:42:00,06:30:00,00:24:00,00:00:00,1,06:06:00,06:50:34,93.8,91.4,04:18:37,04:56:40,01:57:07,01:45:45,50.5,54.2,51.4,66.8,48.0,53.9,102,140,69,77,,,,,,,,,
2024-11-12T20:59:59-05:00,"Monday, Nov 11, 2024","Tuesday, Nov 12, 2024",2024-11-12 00:09:00,2024-11-12 06:50:00,06:41:00,00:44:00,00:00:00,1,05:57:00,06:46:34,89.0,89.8,04:07:26,04:46:09,00:00:00,01:34:45,54.9,55.0,50.7,63.3,49.0,53.9,168,155,83,83,,,,,,,,,
2024-11-13T20:59:59-05:00,"Tuesday, Nov 12, 2024","Wednesday, Nov 13, 2024",2024-11-12 23:51:00,2024-11-13 06:30:00,06:39:00,00:00:00,00:00:00,1,06:39:00,06:31:34,100.0,92.3,04:24:54,04:27:56,00:14:47,01:18:52,50.5,52.8,49.0,60.6,49.0,53.0,80,148,56,82,,,,,,,,,
2024-11-14T20:59:59-05:00,"Wednesday, Nov 13, 2024","Thursday, Nov 14, 2024",2024-11-13 23:30:00,2024-11-14 06:11:00,06:41:00,00:41:00,00:00:00,1,06:00:00,06:29:00,89.8,91.8,04:03:53,04:22:02,00:00:00,00:57:16,53.5,52.7,,,47.0,52.4,101,137,81,81,,,,,,,,,
2024-11-17T20:59:59-05:00,"Saturday, Nov 16, 2024","Sunday, Nov 17, 2024",2024-11-17 09:30:00,2024-11-17 10:45:00,01:15:00,00:00:00,00:00:00,1,01:15:00,05:43:00,100.0,92.3,01:12:25,03:53:19,00:45:00,00:53:12,53.9,52.6,,,54.0,53.3,,,,,,,,,,,,,
2024-11-19T20:59:59-05:00,"Monday, Nov 18, 2024","Tuesday, Nov 19, 2024",2024-11-19 00:17:00,2024-11-19 07:01:00,06:44:00,00:01:00,00:00:00,1,06:43:00,05:50:25,99.8,95.3,03:24:28,03:48:02,00:00:00,00:44:28,50.7,52.3,50.5,58.4,47.0,49.9,104,139,80,83,,,,,,,,,
2024-11-20T20:59:59-05:00,"Tuesday, Nov 19, 2024","Wednesday, Nov 20, 2024",2024-11-20 00:17:00,2024-11-20 06:27:00,06:10:00,00:06:00,00:00:00,1,06:04:00,05:32:00,98.4,95.8,04:12:14,03:40:34,00:00:00,00:25:16,51.8,52.3,55.8,54.2,50.0,49.1,66,104,58,72,,,,,,,,,
2024-11-21T20:59:59-05:00,"Wednesday, Nov 20, 2024","Thursday, Nov 21, 2024",2024-11-21 00:15:00,2024-11-21 06:41:00,06:26:00,00:54:00,00:00:00,1,05:32:00,05:27:08,86.0,94.7,03:47:42,03:36:09,00:45:16,00:15:00,52.2,52.5,,,52.0,49.7,99,103,63,70,,,,,,,,,
2024-11-24T20:59:59-05:00,"Saturday, Nov 23, 2024","Sunday, Nov 24, 2024",2024-11-24 01:30:00,2024-11-24 12:15:00,10:45:00,01:43:00,00:00:00,1,09:02:00,05:53:34,84.0,94.0,05:45:12,03:50:07,02:34:51,00:37:07,49.5,51.7,59.9,58.9,67.0,52.3,61,97,55,68,,,,,,,,,
2024-11-25T20:59:59-05:00,"Sunday, Nov 24, 2024","Monday, Nov 25, 2024",2024-11-25 01:19:00,2024-11-25 07:00:00,05:41:00,00:17:00,00:00:00,1,05:24:00,05:42:51,95.0,93.3,04:12:17,03:48:19,02:03:26,00:52:39,50.0,51.7,53.3,59.6,46.0,51.9,153,95,124,74,,,,,,,,,
2024-11-26T20:59:59-05:00,"Monday, Nov 25, 2024","Tuesday, Nov 26, 2024",2024-11-26 00:20:00,2024-11-26 07:03:00,06:43:00,00:02:00,00:00:00,1,06:41:00,05:48:42,99.5,94.7,05:03:24,03:56:49,00:33:25,00:57:25,49.8,51.1,53.2,56.4,49.0,52.1,132,102,77,77,,,,,,,,,
2024-11-27T20:59:59-05:00,"Tuesday, Nov 26, 2024","Wednesday, Nov 27, 2024",2024-11-26 23:45:00,2024-11-27 07:15:00,07:30:00,00:36:00,00:00:00,1,06:54:00,06:37:08,92.0,93.5,04:31:52,04:25:18,00:00:00,00:50:59,55.2,51.3,,,49.0,51.4,62,97,56,73,,,,,,,,,
2024-11-29T20:59:59-05:00,"Thursday, Nov 28, 2024","Friday, Nov 29, 2024",2024-11-29 00:46:00,2024-11-29 08:34:00,07:48:00,00:13:00,00:00:00,1,07:35:00,06:44:34,97.2,93.2,04:52:24,04:37:52,00:00:00,00:50:59,50.7,51.3,,,52.0,52.1,71,92,61,71,,,,,,,,,
2024-12-01T20:59:59-05:00,"Saturday, Nov 30, 2024","Sunday, Dec 1, 2024",2024-12-01 02:06:00,2024-12-01 11:00:00,08:54:00,00:37:00,00:00:00,1,08:17:00,07:03:34,93.1,92.4,05:43:37,04:50:56,02:50:51,01:15:24,57.6,52.2,56.3,60.4,56.0,53.0,91,96,52,70,,,,,,,,,
2024-12-02T20:59:59-05:00,"Sunday, Dec 1, 2024","Monday, Dec 2, 2024",2024-12-02 00:12:00,2024-12-02 07:05:00,06:53:00,00:00:00,00:00:00,1,06:53:00,07:15:08,100.0,94.4,05:00:02,05:01:16,02:02:22,01:26:25,50.2,51.9,56.5,57.8,48.0,52.4,89,94,66,70,,,,,,,,,
2024-12-03T20:59:59-05:00,"Monday, Dec 2, 2024","Tuesday, Dec 3, 2024",2024-12-03 00:27:00,2024-12-03 07:12:00,06:45:00,00:26:00,00:00:00,1,06:19:00,06:51:51,93.6,95.8,04:47:34,04:53:01,02:11:50,01:23:07,52.3,52.3,54.5,57.0,51.0,50.1,59,94,51,70,,,,,,,,,
2024-12-04T20:59:59-05:00,"Tuesday, Dec 3, 2024","Wednesday, Dec 4, 2024",2024-12-04 00:03:00,2024-12-04 06:51:00,06:48:00,00:01:00,00:00:00,1,06:47:00,07:03:42,99.8,96.4,05:11:22,05:01:28,01:21:24,01:17:07,54.0,52.8,52.9,57.0,49.0,50.6,202,101,127,70,,,,,,,,,
2024-12-05T20:59:59-05:00,"Wednesday, Dec 4, 2024","Thursday, Dec 5, 2024",2024-12-04 23:59:00,2024-12-05 07:00:00,07:01:00,00:19:00,00:00:00,1,06:42:00,07:03:51,95.5,95.9,04:17:42,04:54:56,00:14:21,01:14:24,51.2,53.1,53.8,57.0,52.0,51.0,66,92,59,67,,,,,,,,,
2024-12-06T20:59:59-05:00,"Thursday, Dec 5, 2024","Friday, Dec 6, 2024",2024-12-05 23:27:00,2024-12-06 08:13:00,08:46:00,00:02:00,00:00:00,1,08:44:00,07:19:34,99.6,97.0,05:50:00,05:06:06,00:47:38,01:21:12,50.3,52.4,57.2,58.0,49.0,51.0,102,97,65,69,,,,,,,,,
2024-12-07T20:59:59-05:00,"Friday, Dec 6, 2024","Saturday, Dec 7, 2024",2024-12-07 02:30:00,2024-12-07 10:57:00,08:27:00,01:25:00,00:00:00,1,07:02:00,07:14:51,83.2,95.0,04:27:41,05:02:34,00:00:00,01:21:12,66.6,54.6,67.7,57.0,58.0,51.9,123,105,34,65,,,,,,,,,
2024-12-08T20:59:59-05:00,"Saturday, Dec 7, 2024","Sunday, Dec 8, 2024",2024-12-08 01:44:00,2024-12-08 09:11:00,07:27:00,00:00:00,00:00:00,1,07:27:00,07:07:42,100.0,96.0,05:56:47,05:04:27,03:20:23,01:25:25,51.5,53.7,59.3,57.4,48.0,50.7,69,101,61,66,,,,,,,,,
2024-12-09T20:59:59-05:00,"Sunday, Dec 8, 2024","Monday, Dec 9, 2024",2024-12-08 23:58:00,2024-12-09 06:53:00,06:55:00,00:17:00,00:00:00,1,06:38:00,07:05:34,95.9,95.4,04:30:34,05:00:14,02:17:46,01:27:37,47.6,53.4,48.3,56.2,44.0,50.1,94,102,76,68,,,,,,,,,
2024-12-10T20:59:59-05:00,"Monday, Dec 9, 2024","Tuesday, Dec 10, 2024",2024-12-09 23:19:00,2024-12-10 07:18:00,07:59:00,00:09:00,00:00:00,1,07:50:00,07:18:34,98.1,96.0,04:41:16,04:59:20,00:00:00,01:08:47,49.6,53.0,51.2,55.8,48.0,49.7,172,118,99,75,,,,,,,,,
2024-12-11T20:59:59-05:00,"Tuesday, Dec 10, 2024","Wednesday, Dec 11, 2024",2024-12-11 00:15:00,2024-12-11 06:57:00,06:42:00,00:23:00,00:00:00,1,06:19:00,07:14:34,94.3,95.2,04:39:24,04:54:46,00:00:00,00:57:09,51.3,52.6,52.0,55.6,53.0,50.3,106,104,85,69,,,,,,,,,
2024-12-12T20:59:59-05:00,"Wednesday, Dec 11, 2024","Thursday, Dec 12, 2024",2024-12-11 23:27:00,2024-12-12 07:04:00,07:37:00,00:00:00,00:00:00,1,07:37:00,07:22:25,100.0,95.9,04:23:05,04:55:32,00:00:00,00:55:06,52.1,52.7,49.5,55.0,49.0,49.9,84,107,67,70,,,,,,,,,
2024-12-13T20:59:59-05:00,"Thursday, Dec 12, 2024","Friday, Dec 13, 2024",2024-12-12 23:55:00,2024-12-13 08:00:00,08:05:00,00:17:00,00:00:00,1,07:48:00,07:14:25,96.5,95.4,05:09:56,04:49:49,00:00:00,00:48:18,55.7,53.5,55.6,54.8,49.9,50.0,98,106,69,70,,,,,,,,,
2024-12-14T20:59:59-05:00,"Friday, Dec 13, 2024","Saturday, Dec 14, 2024",2024-12-14 01:37:00,2024-12-14 09:25:00,07:48:00,00:15:00,00:00:00,1,07:33:00,07:18:51,96.8,97.4,06:04:30,05:03:39,02:36:12,01:10:37,51.1,51.3,,,47.0,48.4,182,115,102,80,,,,,,,,,
2024-12-16T20:59:59-05:00,"Sunday, Dec 15, 2024","Monday, Dec 16, 2024",2024-12-15 23:33:00,2024-12-16 05:15:00,05:42:00,00:04:00,00:00:00,1,05:38:00,07:03:17,98.8,97.2,04:28:56,04:51:06,02:57:03,01:07:17,49.4,51.0,,,46.0,48.1,67,114,58,79,,,,,,,,,
2024-12-18T20:59:59-05:00,"Tuesday, Dec 17, 2024","Wednesday, Dec 18, 2024",2024-12-17 23:15:00,2024-12-18 07:33:00,08:18:00,00:56:00,00:00:00,1,07:22:00,07:09:34,88.8,96.2,05:32:15,04:59:55,02:32:25,01:09:22,53.4,51.8,57.1,59.3,49.0,48.8,70,111,66,78,,,,,,,,,
2024-12-19T20:59:59-05:00,"Wednesday, Dec 18, 2024","Thursday, Dec 19, 2024",2024-12-18 23:58:00,2024-12-19 08:36:00,08:38:00,00:45:00,00:00:00,1,07:53:00,07:10:00,91.3,95.2,05:32:47,05:07:16,01:46:48,01:24:38,50.3,51.9,,,52.2,49.5,129,105,74,74,,,,,,,,,
2024-12-21T20:59:59-05:00,"Friday, Dec 20, 2024","Saturday, Dec 21, 2024",2024-12-21 01:13:00,2024-12-21 10:26:00,09:13:00,01:50:00,00:00:00,1,07:23:00,07:19:08,80.1,93.2,05:10:16,05:11:41,02:42:26,01:47:50,49.9,51.7,57.6,63.5,48.0,48.7,97,104,70,72,,,,,,,,,
2024-12-22T20:59:59-05:00,"Saturday, Dec 21, 2024","Sunday, Dec 22, 2024",2024-12-22 02:30:00,2024-12-22 10:28:00,07:58:00,00:31:00,00:00:00,1,07:27:00,07:17:42,93.5,92.3,04:33:44,05:13:12,00:14:54,01:49:58,59.2,52.7,65.4,65.8,50.0,48.9,68,102,52,70,,,,,,,,,
2024-12-23T20:59:59-05:00,"Sunday, Dec 22, 2024","Monday, Dec 23, 2024",2024-12-22 23:15:00,2024-12-23 09:15:00,10:00:00,00:57:00,00:00:00,1,09:03:00,07:28:25,90.5,91.4,05:37:55,05:17:12,03:31:10,02:20:08,46.6,51.4,,,47.0,48.5,153,110,92,73,,,,,,,,,
2024-12-25T20:59:59-05:00,"Tuesday, Dec 24, 2024","Wednesday, Dec 25, 2024",2024-12-25 01:45:00,2024-12-25 09:18:00,07:33:00,00:26:00,00:00:00,1,07:07:00,07:24:42,94.3,91.0,04:58:50,05:07:49,01:46:45,02:13:04,62.5,53.1,64.7,67.1,54.0,49.5,59,92,35,64,,,,,,,,,
2024-12-26T20:59:59-05:00,"Wednesday, Dec 25, 2024","Thursday, Dec 26, 2024",2024-12-26 02:55:00,2024-12-26 09:41:00,06:46:00,00:00:00,00:00:00,1,06:46:00,07:34:25,100.0,91.2,04:51:36,05:11:03,00:00:00,01:47:46,68.6,55.8,97.9,70.4,62.0,51.7,43,89,28,59,,,,,,,,,
2024-12-27T20:59:59-05:00,"Thursday, Dec 26, 2024","Friday, Dec 27, 2024",2024-12-27 01:36:00,2024-12-27 08:30:00,06:54:00,00:14:00,00:00:00,1,06:40:00,07:28:25,96.6,92.3,04:56:49,05:05:59,02:18:28,01:45:47,50.5,55.4,,,46.0,51.3,76,89,69,60,,,,,,,,,
2024-12-30T20:59:59-05:00,"Sunday, Dec 29, 2024","Monday, Dec 30, 2024",2024-12-29 23:40:00,2024-12-30 08:50:00,09:10:00,02:24:00,00:00:00,1,06:46:00,07:18:51,73.8,89.8,04:48:43,04:59:42,02:00:18,01:47:43,54.2,55.9,,,49.0,50.9,106,86,74,60,,,,,,,,,
